,index,Date,Open,High,Low,Close,Adj Close,Volume,MA20,STD20,BB_upper,BB_lower
15,34,2009-05-20,10.0147123336792,10.103878021240234,9.83812427520752,9.892420768737791,9.892420768737791,91702440.0,9.843454360961914,0.18230747792821075,10.208069316818335,9.478839405105493
16,35,2009-05-21,9.870503425598145,10.033391952514648,9.809232711791992,9.875484466552734,9.875484466552734,109199779.0,9.858161735534669,0.1715990706663792,10.201359876867427,9.51496359420191
17,36,2009-05-22,9.87946891784668,9.929034233093262,9.76340389251709,9.800764083862305,9.800764083862305,69001669.0,9.863155508041382,0.16820092724670535,10.199557362534794,9.52675365354797
18,37,2009-05-26,9.76215934753418,10.087190628051758,9.713590621948242,10.071249961853027,10.071249961853027,124645457.0,9.886082077026368,0.16345151915328435,10.212985115332936,9.5591790387198
19,38,2009-05-27,10.103131294250488,10.258049964904783,10.082457542419434,10.1011381149292,10.1011381149292,121826932.0,9.913292598724365,0.15056207258662022,10.214416743897605,9.612168453551124
20,39,2009-05-28,10.178847312927246,10.252073287963867,10.07747745513916,10.221687316894531,10.221687316894531,107152133.0,9.936866760253906,0.16028008935105273,10.257426938956012,9.6163065815518
21,40,2009-05-29,10.264277458190918,10.391798973083496,10.229159355163574,10.391798973083496,10.391798973083496,106325044.0,9.963342523574829,0.18855207284714115,10.340446669269111,9.586238377880546
22,41,2009-06-01,10.429159164428713,10.699893951416016,10.42417812347412,10.624177932739258,10.624177932739258,133394127.0,10.004276561737061,0.23550194679266653,10.475280455322395,9.533272668151728
23,42,2009-06-02,10.429159164428713,10.699893951416016,10.42417812347412,10.624177932739258,10.624177932739258,133394127.0,10.034886789321899,0.2733073188311386,10.581501426984175,9.488272151659622
24,43,2009-06-03,10.610230445861816,10.771126747131348,10.560417175292969,10.75095272064209,10.75095272064209,141841672.0,10.070578002929688,0.3167689726293436,10.704115948188376,9.437040057671
25,44,2009-06-04,10.841861724853516,10.989808082580566,10.82193660736084,10.965896606445312,10.965896606445312,146069460.0,10.116418647766114,0.37456045546553257,10.86553955869718,9.367297736835049
26,45,2009-06-05,11.085200309753418,11.141737937927246,10.945473670959473,11.066519737243652,11.066519737243652,147783862.0,10.175833415985107,0.4255626885079516,11.02695879300101,9.324708038969204
27,46,2009-06-08,10.946470260620115,10.981837272644045,10.812472343444824,10.928288459777832,10.928288459777832,124412588.0,10.21498670578003,0.4574276133646733,11.129841932509375,9.300131479050684
28,47,2009-06-09,10.923556327819824,10.9713773727417,10.753692626953123,10.849831581115724,10.849831581115724,130684007.0,10.249407625198364,0.47859565993539627,11.206598945069157,9.292216305327571
29,48,2009-06-10,10.86502456665039,10.906370162963867,10.626917839050291,10.774614334106444,10.774614334106444,134859599.0,10.291238355636597,0.4864421486282877,11.264122652893173,9.318354058380022
30,49,2009-06-11,10.753941535949709,10.802759170532228,10.669259071350098,10.68494987487793,10.68494987487793,115037579.0,10.34037914276123,0.47326202548883867,11.286903193738908,9.393855091783553
31,50,2009-06-12,10.6316499710083,10.65257167816162,10.490926742553713,10.581338882446287,10.581338882446287,117173555.0,10.386879873275756,0.4469534635673662,11.280786800410489,9.492972946141023
32,51,2009-06-15,10.498149871826172,10.498149871826172,10.31135082244873,10.380341529846191,10.380341529846191,150036273.0,10.420217418670655,0.4180202128470349,11.256257844364724,9.584176992976586
33,52,2009-06-16,10.443605422973633,10.48793888092041,10.346717834472656,10.361164093017578,10.361164093017578,122445241.0,10.444077968597412,0.3989854516304548,11.242048871858321,9.646107065336503
34,53,2009-06-17,10.365896224975586,10.453817367553713,10.250577926635742,10.340242385864258,10.340242385864258,140127270.0,10.464351987838745,0.38166924079065484,11.227690469420054,9.701013506257436
35,54,2009-06-18,10.353194236755373,10.428162574768066,10.286443710327148,10.31284523010254,10.31284523010254,123870563.0,10.485373210906982,0.35944166643488973,11.204256543776761,9.766489878037202
36,55,2009-06-19,10.416207313537598,10.472247123718262,10.325796127319336,10.463031768798828,10.463031768798828,171002566.0,10.514750576019287,0.32975606516483896,11.174262706348964,9.85523844568961
37,56,2009-06-22,10.384824752807615,10.398275375366213,10.00973129272461,10.145721435546877,10.145721435546877,165594371.0,10.531998443603516,0.297931306508384,11.127861056620285,9.936135830586748
38,57,2009-06-23,10.128287315368652,10.186568260192873,10.026168823242188,10.104126930236816,10.104126930236816,116418737.0,10.533642292022705,0.2953346922356757,11.124311676494056,9.942972907551354
39,58,2009-06-24,10.180341720581056,10.267266273498535,10.12604522705078,10.194040298461914,10.194040298461914,98680498.0,10.53828740119934,0.28883314600235704,11.115953693204055,9.960621109194626
40,59,2009-06-25,10.137003898620604,10.358673095703123,10.124799728393556,10.355435371398926,10.355435371398926,122236461.0,10.54497480392456,0.28259809313981127,11.110170990204184,9.979778617644937
41,60,2009-06-26,10.303380012512209,10.665772438049316,10.289183616638184,10.593294143676758,10.593294143676758,130756276.0,10.555049562454224,0.28043329922127996,11.115916160896784,9.994182964011664
42,61,2009-06-29,10.610230445861816,10.655061721801758,10.51658058166504,10.56390380859375,10.56390380859375,87097243.0,10.552035856246949,0.2799748004191267,11.111985457085202,9.992086255408696
43,62,2009-06-30,10.560417175292969,10.640366554260254,10.416457176208496,10.500391960144045,10.500391960144045,104144903.0,10.545846557617187,0.2796641174298354,11.105174792476857,9.986518322757517
44,63,2009-07-01,10.56539821624756,10.620192527770996,10.414712905883787,10.43563461303711,10.43563461303711,92778458.0,10.530080652236938,0.27636124453583494,11.082803141308608,9.977358163165269
45,64,2009-07-02,10.346468925476074,10.346468925476074,10.132271766662598,10.174115180969238,10.174115180969238,101081463.0,10.490491580963134,0.2672043562176769,11.024900293398488,9.95608286852778
46,65,2009-07-06,10.124550819396973,10.22766399383545,10.004002571105955,10.20201015472412,10.20201015472412,90843231.0,10.447266101837158,0.23737705373917486,10.922020209315509,9.972511994358808
47,66,2009-07-07,10.167887687683104,10.191550254821776,9.86253261566162,9.878722190856934,9.878722190856934,130860666.0,10.394787788391113,0.24142010222704308,10.8776279928452,9.911947583937026
48,67,2009-07-08,9.962657928466797,10.112096786499023,9.914339065551758,10.024675369262695,10.024675369262695,138163938.0,10.353529977798463,0.2297898193229404,10.813109616444343,9.893950339152582
49,68,2009-07-09,10.11508560180664,10.322559356689451,10.107115745544434,10.22143840789795,10.22143840789795,131515110.0,10.325871181488036,0.20876829609951145,10.743407773687059,9.908334589289014
50,69,2009-07-10,10.201263427734377,10.395285606384276,10.17934513092041,10.32131290435791,10.32131290435791,117502785.0,10.307689332962036,0.1909217951216415,10.68953292320532,9.925845742718753
51,70,2009-07-13,10.365398406982422,10.573368072509766,10.340740203857422,10.567889213562012,10.567889213562012,162434571.0,10.307016849517822,0.18992829151642088,10.686873432550664,9.92716026648498
52,71,2009-07-14,10.553194046020508,10.628412246704102,10.48245906829834,10.577603340148926,10.577603340148926,116266167.0,10.316879940032958,0.1988489629851583,10.714577866003275,9.919182014062642
53,72,2009-07-15,10.70138931274414,10.92604637145996,10.672247886657717,10.913344383239746,10.913344383239746,151646285.0,10.344488954544067,0.23949957517642806,10.823488104896922,9.865489804191212
54,73,2009-07-16,10.876233100891112,11.10213565826416,10.811973571777344,11.023680686950684,11.023680686950684,263162715.0,10.378660869598388,0.2835647019955283,10.945790273589445,9.811531465607331
55,74,2009-07-17,10.78457736968994,10.84634494781494,10.62766456604004,10.716082572937012,10.716082572937012,275191634.0,10.398822736740112,0.292823060808806,10.984468858357724,9.813176615122499
56,75,2009-07-20,10.706868171691896,10.780840873718262,10.616456985473633,10.714091300964355,10.714091300964355,126612804.0,10.411375713348388,0.30098797643784725,11.013351666224082,9.809399760472694
57,76,2009-07-21,10.733268737792969,10.757179260253906,10.603256225585938,10.657552719116213,10.657552719116213,119173022.0,10.436967277526856,0.2989643383904368,11.034895954307729,9.839038600745983
58,77,2009-07-22,10.660043716430664,10.714838027954102,10.547964096069336,10.652321815490724,10.652321815490724,103855823.0,10.46437702178955,0.2918888429001286,11.048154707589807,9.880599335989293
59,78,2009-07-23,10.676980018615724,10.989060401916504,10.597777366638184,10.892671585083008,10.892671585083008,139649486.0,10.499308586120605,0.2995376121551745,11.098383810430954,9.900233361810256
60,79,2009-07-24,10.85456371307373,11.22019386291504,10.834389686584473,11.126296043395996,11.126296043395996,145619780.0,10.53785161972046,0.32826780640375736,11.194387232527975,9.881316006912945
61,80,2009-07-27,10.85456371307373,11.22019386291504,10.834389686584473,11.126296043395996,11.126296043395996,145619780.0,10.56450171470642,0.35365934521785564,11.271820405142131,9.857183024270709
62,81,2009-07-28,10.983830451965332,11.028910636901855,10.861786842346191,10.95518684387207,10.95518684387207,101679697.0,10.584065866470336,0.3642875605539891,11.312640987578314,9.855490745362358
63,82,2009-07-29,10.889931678771973,10.904129028320312,10.756930351257324,10.865274429321287,10.865274429321287,79777911.0,10.6023099899292,0.3689831747068589,11.340276339342918,9.864343640515482
64,83,2009-07-30,11.023929595947266,11.24460220336914,11.023929595947266,11.09939670562744,11.09939670562744,128423566.0,10.635498094558717,0.3827950253349031,11.401088145228522,9.86990804388891
65,84,2009-07-31,11.207491874694824,11.275238037109377,11.01944637298584,11.034889221191406,11.034889221191406,114844859.0,10.678536796569825,0.3765285393996621,11.431593875369149,9.9254797177705
66,85,2009-08-03,11.176607131958008,11.305126190185549,11.149209976196287,11.263032913208008,11.263032913208008,104000363.0,10.73158793449402,0.3805792457724446,11.49274642603891,9.97042944294913
67,86,2009-08-04,11.192298889160156,11.307616233825684,11.168886184692385,11.300890922546388,11.300890922546388,95950302.0,10.802696371078492,0.34393760177711474,11.490571574632721,10.114821167524262
68,87,2009-08-05,11.357430458068848,11.380094528198242,11.155187606811523,11.236383438110352,11.236383438110352,94031136.0,10.863281774520875,0.3040883160363268,11.471458406593529,10.25510514244822
69,88,2009-08-06,11.315088272094728,11.329533576965332,11.171377182006836,11.21695613861084,11.21695613861084,84752487.0,10.913057661056518,0.27342797049918516,11.459913602054888,10.366201720058148
70,89,2009-08-07,11.349209785461426,11.442609786987305,11.332274436950684,11.38482666015625,11.38482666015625,102105287.0,10.966233348846435,0.25508979863315845,11.476412946112752,10.456053751580118
71,90,2009-08-10,11.336009979248049,11.417454719543455,11.302386283874512,11.372623443603516,11.372623443603516,69941178.0,11.00647006034851,0.25240321771225904,11.511276495773028,10.501663624923992
72,91,2009-08-11,11.299397468566896,11.388065338134766,11.267268180847168,11.306121826171877,11.306121826171877,68756755.0,11.042895984649657,0.23949155130257702,11.521879087254812,10.563912882044503
73,92,2009-08-12,11.342735290527344,11.500642776489258,11.330530166625977,11.4216890335083,11.4216890335083,94007046.0,11.068313217163086,0.2516835630230837,11.571680343209254,10.564946091116918
74,93,2009-08-13,11.510604858398438,11.574614524841309,11.42990779876709,11.513842582702637,11.513842582702637,80107140.0,11.092821311950683,0.2702863121937303,11.633393936338143,10.552248687563223
75,94,2009-08-14,11.526296615600586,11.536258697509766,11.379595756530762,11.457056045532228,11.457056045532228,67255147.0,11.129869985580445,0.2666874673851253,11.663244920350696,10.596495050810194
76,95,2009-08-17,11.245349884033203,11.257554054260254,11.03663158416748,11.080717086791992,11.080717086791992,105200846.0,11.148201274871827,0.24859026418270186,11.64538180323723,10.651020746506424
77,96,2009-08-18,11.085947036743164,11.150704383850098,11.01670742034912,11.09043025970459,11.09043025970459,94396500.0,11.169845151901246,0.22092837683799735,11.61170190557724,10.727988398225252
78,97,2009-08-19,10.958674430847168,11.083456039428713,10.923057556152344,11.0578031539917,11.0578031539917,90538092.0,11.190119218826293,0.18692523919662932,11.563969697219552,10.816268740433035
79,98,2009-08-20,11.257802963256836,11.5113525390625,11.238624572753906,11.467267990112305,11.467267990112305,160555554.0,11.218849039077758,0.18291616588479062,11.58468137084734,10.853016707308177
80,99,2009-08-21,11.59503936767578,11.60873794555664,11.523058891296388,11.587567329406738,11.587567329406738,142953825.0,11.241912603378296,0.19900498694444338,11.639922577267182,10.84390262948941
81,100,2009-08-24,11.640119552612305,11.70836353302002,11.567144393920898,11.674490928649902,11.674490928649902,98503838.0,11.26932234764099,0.2189914260143431,11.707305199669676,10.831339495612305
82,101,2009-08-25,11.684453964233398,11.81446647644043,11.67424201965332,11.74024486541748,11.74024486541748,93990986.0,11.308575248718261,0.22981213687537042,11.768199522469002,10.84895097496752
83,102,2009-08-26,11.77486515045166,11.780842781066896,11.623930931091309,11.656309127807615,11.656309127807615,79810030.0,11.348126983642578,0.21722837683285187,11.782583737308281,10.913670229976875
84,103,2009-08-27,11.67075538635254,11.67075538635254,11.475237846374512,11.607990264892578,11.607990264892578,80255695.0,11.373556661605836,0.2163457259550695,11.806248113515975,10.940865209695696
85,104,2009-08-28,11.687691688537598,11.765151023864746,11.541240692138672,11.575363159179688,11.575363159179688,71129616.0,11.400580358505248,0.20528909179950172,11.811158542104252,10.990002174906245
86,105,2009-08-31,11.451826095581056,11.503381729125977,11.40724277496338,11.498649597167969,11.498649597167969,78609548.0,11.412361192703248,0.2037350094971781,11.819831211697604,11.004891173708891
87,106,2009-09-01,11.44908618927002,11.62691879272461,11.318077087402344,11.351451873779297,11.351451873779297,104185053.0,11.414889240264893,0.2025895034578864,11.820068247180666,11.00971023334912
88,107,2009-09-02,11.352946281433104,11.415461540222168,11.27249813079834,11.282958984375,11.282958984375,72462593.0,11.417218017578126,0.20068834679616648,11.818594711170459,11.015841323985793
89,108,2009-09-03,11.352946281433104,11.413470268249512,11.332523345947266,11.395288467407228,11.395288467407228,66094814.0,11.426134634017945,0.19520925375556397,11.816553141529074,11.035716126506816
90,109,2009-09-04,11.396533012390137,11.52181339263916,11.35194969177246,11.489435195922852,11.489435195922852,60192775.0,11.431365060806275,0.19544549212254256,11.82225604505136,11.04047407656119
91,110,2009-09-08,11.563905715942385,11.63115406036377,11.353445053100586,11.422684669494627,11.422684669494627,106666319.0,11.43386812210083,0.19497359237036163,11.823815306841553,11.043920937360106
92,111,2009-09-09,11.43364429473877,11.613221168518066,11.427167892456056,11.555935859680176,11.555935859680176,88145156.0,11.446358823776245,0.19436000192014244,11.835078827616531,11.05763881993596
93,112,2009-09-10,11.622685432434082,11.729535102844238,11.506869316101074,11.729535102844238,11.729535102844238,101764012.0,11.461751127243042,0.2042421348013703,11.870235396845782,11.053266857640303
94,113,2009-09-11,11.71608543395996,11.788314819335938,11.647093772888184,11.75942325592041,11.75942325592041,76401301.0,11.474030160903931,0.2146553940919587,11.903340949087848,11.044719372720014
95,114,2009-09-14,11.718825340270996,11.87548828125,11.707367897033691,11.83364486694336,11.83364486694336,79324216.0,11.492859601974487,0.22911792932545286,11.951095460625393,11.034623743323582
96,115,2009-09-15,11.832648277282717,11.928041458129885,11.773619651794434,11.893918991088867,11.893918991088867,96283547.0,11.53351969718933,0.22423293799405938,11.981985573177449,11.085053821201212
97,116,2009-09-16,11.950207710266112,12.18856430053711,11.917330741882324,12.161664962768556,12.161664962768556,103799614.0,11.58708143234253,0.24019606407596364,12.067473560494456,11.106689304190603
98,117,2009-09-17,12.21845245361328,12.3878173828125,12.133272171020508,12.247095108032228,12.247095108032228,179996150.0,11.646546030044556,0.2493096387310794,12.145165307506716,11.147926752582396
99,118,2009-09-18,12.21845245361328,12.3878173828125,12.133272171020508,12.247095108032228,12.247095108032228,179996150.0,11.685537385940552,0.27900789331391534,12.243553172568383,11.127521599312722
100,119,2009-09-21,12.147966384887695,12.425925254821776,12.110108375549316,12.378602027893066,12.378602027893066,84973311.0,11.725089120864869,0.31776492116483274,12.360618963194534,11.089559278535203
101,120,2009-09-22,12.476236343383787,12.502885818481444,12.398776054382324,12.429909706115724,12.429909706115724,122103967.0,11.76286005973816,0.35423716120592913,12.471334382150017,11.054385737326301
102,121,2009-09-23,12.472748756408691,12.627668380737305,12.396286010742188,12.414965629577637,12.414965629577637,108573440.0,11.796596097946168,0.3829362447229316,12.562468587392031,11.030723608500304
103,122,2009-09-24,12.465027809143066,12.488439559936523,12.278974533081056,12.372873306274414,12.372873306274414,101482963.0,11.832424306869507,0.4021589734553364,12.63674225378018,11.028106359958834
104,123,2009-09-25,12.311104774475098,12.451578140258787,12.254069328308104,12.266023635864258,12.266023635864258,82291296.0,11.865325975418092,0.4096784555389821,12.684682886496056,11.045969064340127
105,124,2009-09-28,12.324804306030272,12.490681648254396,12.286446571350098,12.416708946228027,12.416708946228027,73847766.0,11.907393264770509,0.4213664432691367,12.750126151308782,11.064660378232235
106,125,2009-09-29,12.44161605834961,12.447094917297363,12.279224395751951,12.416708946228027,12.416708946228027,84282733.0,11.953296232223511,0.4244893737375515,12.802274979698614,11.104317484748409
107,126,2009-09-30,12.453322410583496,12.456809043884276,12.135513305664062,12.34995937347412,12.34995937347412,126139035.0,12.003221607208252,0.4083927092494608,12.820007025707174,11.18643618870933
108,127,2009-10-01,12.278974533081056,12.365401268005373,12.129535675048828,12.134516716003418,12.134516716003418,112949783.0,12.045799493789673,0.37212831160220466,12.790056116994082,11.301542870585264
109,128,2009-10-02,12.04833984375,12.24759292602539,12.019946098327637,12.069260597229004,12.069260597229004,104421937.0,12.079498100280762,0.33917733538688843,12.757852771054539,11.401143429506986
110,129,2009-10-05,12.14572525024414,12.264779090881348,12.038376808166504,12.167393684387209,12.167393684387209,86105539.0,12.11339602470398,0.3096988391940674,12.732793703092113,11.493998346315845
111,130,2009-10-06,12.246597290039062,12.437630653381348,12.246597290039062,12.421939849853516,12.421939849853516,109701653.0,12.163358783721923,0.27053024142792115,12.704419266577766,11.622298300866081
112,131,2009-10-07,12.428415298461914,12.926299095153809,12.398776054382324,12.89018440246582,12.89018440246582,195698788.0,12.230071210861206,0.277284532919245,12.784640276699696,11.675502145022717
113,132,2009-10-08,12.94074535369873,13.032401084899902,12.785576820373535,12.80649757385254,12.80649757385254,172797268.0,12.283919334411623,0.2795283697167171,12.842976073845056,11.72486259497819
114,133,2009-10-09,12.86801815032959,12.98906421661377,12.814468383789062,12.858055114746094,12.858055114746094,109934523.0,12.338850927352906,0.27898049732812114,12.89681192200915,11.780889932696663
115,134,2009-10-12,13.036635398864746,13.09491729736328,12.934517860412598,13.052078247070312,13.052078247070312,133386097.0,12.399772596359254,0.29540367482710445,12.990579946013463,11.808965246705045
116,135,2009-10-13,13.060794830322266,13.13725757598877,12.985825538635254,13.103633880615234,13.103633880615234,121951397.0,12.460258340835573,0.30986971988564044,13.079997780606854,11.840518901064291
117,136,2009-10-14,13.261792182922363,13.339500427246094,13.200521469116213,13.333024978637695,13.333024978637695,130824531.0,12.51882634162903,0.3575004605837423,13.233827262796515,11.803825420461544
118,137,2009-10-15,13.29392147064209,13.372377395629885,13.132526397705078,13.198280334472656,13.198280334472656,244930632.0,12.566385602951051,0.3818863984680677,13.330158399887187,11.802612806014915
119,138,2009-10-16,13.632152557373049,13.816961288452148,13.56241512298584,13.694917678833008,13.694917678833008,355001664.0,12.63877673149109,0.44942863854162557,13.537634008574342,11.739919454407838
120,139,2009-10-19,13.765652656555176,13.788317680358888,13.667022705078123,13.75070858001709,13.75070858001709,129198459.0,12.707382059097291,0.5084705477958903,13.724323154689072,11.69044096350551
121,140,2009-10-20,13.739500999450684,13.77212905883789,13.467021942138672,13.741494178771973,13.741494178771973,162354271.0,12.772961282730103,0.5533956393549522,13.879752561440007,11.666170004020199
122,141,2009-10-21,13.696412086486816,13.931530952453612,13.673747062683104,13.726051330566406,13.726051330566406,147374332.0,12.838515567779542,0.5854804776882017,14.009476523155945,11.667554612403139
123,142,2009-10-22,13.698654174804688,13.823186874389648,13.64884090423584,13.800521850585938,13.800521850585938,93810311.0,12.909897994995116,0.6121439785696136,14.134185952134343,11.68561003785589
124,143,2009-10-23,13.82941436767578,13.89516830444336,13.72854232788086,13.790559768676758,13.790559768676758,96066737.0,12.986124801635743,0.6225780529272485,14.23128090749024,11.740968695781246
125,144,2009-10-26,13.841867446899414,13.988567352294922,13.720821380615234,13.803510665893556,13.803510665893556,119261352.0,13.055464887619019,0.6329625203821678,14.321389928383354,11.789539846854684
126,145,2009-10-27,13.722813606262209,13.812228202819824,13.55319881439209,13.6560640335083,13.6560640335083,129142249.0,13.117432641983033,0.6277822125598638,14.37299706710276,11.861868216863305
127,146,2009-10-28,13.64560317993164,13.698654174804688,13.406001091003418,13.457059860229492,13.457059860229492,103096990.0,13.1727876663208,0.604942253739711,14.382672173800223,11.962903158841378
128,147,2009-10-29,13.52455711364746,13.744233131408691,13.474493980407717,13.72480583190918,13.72480583190918,101282213.0,13.252302122116088,0.5644472840096741,14.381196690135436,12.12340755409674
129,148,2009-10-30,13.698654174804688,13.702887535095217,13.306124687194824,13.352950096130373,13.352950096130373,139260032.0,13.316486597061157,0.49105492353753033,14.298596444136217,12.334376749986097
130,149,2009-11-02,13.376859664916992,13.436138153076172,13.156685829162598,13.299899101257324,13.299899101257324,128564090.0,13.373111867904663,0.4102179149887121,14.193547697882087,12.55267603792724
131,150,2009-11-03,13.200770378112791,13.387321472167969,13.158180236816406,13.38209056854248,13.38209056854248,95564863.0,13.42111940383911,0.34385997431541077,14.108839352469932,12.73339945520829
132,151,2009-11-04,13.469512939453123,13.586573600769045,13.360422134399414,13.457806587219238,13.457806587219238,93657741.0,13.449500513076782,0.3203532740172276,14.090207061111236,12.808793965042327
133,152,2009-11-05,13.53651237487793,13.692926406860352,13.515838623046877,13.665029525756836,13.665029525756836,74185025.0,13.492427110671997,0.28525559205103496,14.062938294774067,12.921915926569927
134,153,2009-11-06,13.64186668395996,13.742987632751465,13.586573600769045,13.726051330566406,13.726051330566406,73341877.0,13.535826921463013,0.24714430884592264,14.030115539154858,13.041538303771167
135,154,2009-11-09,13.834395408630373,14.011980056762695,13.804009437561035,14.010235786437988,14.010235786437988,106393299.0,13.583734798431397,0.24123297062136984,14.066200739674137,13.101268857188657
136,155,2009-11-10,14.01571559906006,14.166400909423828,13.997533798217772,14.1160888671875,14.1160888671875,89566463.0,13.63435754776001,0.24141297706614778,14.117183501892304,13.151531593627714
137,156,2009-11-11,14.01571559906006,14.166400909423828,13.997533798217772,14.1160888671875,14.1160888671875,89566463.0,13.6735107421875,0.2531827485027571,14.179876239193014,13.167145245181985
138,157,2009-11-12,14.18582820892334,14.26901626586914,14.084707260131836,14.143238067626951,14.143238067626951,75734813.0,13.720758628845214,0.24794748410691617,14.216653597059047,13.224863660631382
139,158,2009-11-13,14.179102897644045,14.259303092956545,14.112353324890137,14.247845649719238,14.247845649719238,66921903.0,13.748405027389527,0.2743362946276858,14.297077616644899,13.199732438134156
140,159,2009-11-16,14.321319580078123,14.37088394165039,14.266027450561523,14.353200912475586,14.353200912475586,88297726.0,13.778529644012451,0.3058698170085176,14.390269278029486,13.166790009995417
141,160,2009-11-17,14.318081855773926,14.383586883544922,14.289440155029297,14.38333797454834,14.38333797454834,76955370.0,13.81062183380127,0.3341441441457354,14.47891012209274,13.142333545509798
142,161,2009-11-18,14.36241626739502,14.415467262268066,14.24834442138672,14.36241626739502,14.36241626739502,62216331.0,13.8424400806427,0.35529607983358985,14.553032240309879,13.13184792097552
143,162,2009-11-19,14.290684700012209,14.296414375305176,14.196786880493164,14.271258354187012,14.271258354187012,87045048.0,13.865976905822754,0.3677469892166641,14.601470884256083,13.130482927389425
144,163,2009-11-20,14.184333801269531,14.236638069152832,14.181842803955078,14.195791244506836,14.195791244506836,80548789.0,13.886238479614258,0.3744749474760516,14.635188374566361,13.137288584662155
145,164,2009-11-23,14.358430862426758,14.610237121582031,14.342740058898926,14.50438404083252,14.50438404083252,102281946.0,13.921282148361206,0.39835828284826397,14.717998714057734,13.124565582664678
146,165,2009-11-24,14.508618354797363,14.55270290374756,14.359676361083984,14.522814750671388,14.522814750671388,64448667.0,13.964619684219361,0.4147945015415717,14.794208687302504,13.135030681136218
147,166,2009-11-25,14.605504989624023,14.62169361114502,14.51285171508789,14.588817596435549,14.588817596435549,58667077.0,14.021207571029663,0.41908404958323414,14.859375670196131,13.183039471863195
148,167,2009-11-27,14.246600151062012,14.507123947143556,14.220946311950684,14.439875602722168,14.439875602722168,55591593.0,14.056961059570312,0.4229507911303288,14.90286264183097,13.211059477309655
149,168,2009-11-30,14.46154499053955,14.537261009216309,14.373872756958008,14.520572662353516,14.520572662353516,69262644.0,14.11534218788147,0.40065717208839424,14.916656532058258,13.314027843704682
150,169,2009-12-01,14.648344039916992,14.725305557250977,14.520572662353516,14.69168186187744,14.69168186187744,93159882.0,14.184931325912476,0.3713676183366847,14.927666562585845,13.442196089239108
151,170,2009-12-02,14.719825744628906,14.769888877868652,14.600772857666016,14.632902145385742,14.632902145385742,66777363.0,14.247471904754638,0.3323174088601528,14.912106722474944,13.582837087034333
152,171,2009-12-03,14.671009063720703,14.731034278869627,14.57038688659668,14.588817596435549,14.588817596435549,57362205.0,14.304022455215454,0.28351632430132684,14.871055103818108,13.736989806612801
153,172,2009-12-04,14.770137786865234,14.815218925476074,14.425430297851562,14.570635795593262,14.570635795593262,100920864.0,14.349302768707275,0.24591538877943694,14.84113354626615,13.857471991148401
